iterationNum,error,c_params
49,4.384121248993961e-05,1.0535221800899837 0.9848978481195206 1.0450529130071455 0.9776926940965993 0.9934217362966528 0.968968906615036 0.9880258979847603 1.0 1.0 1.053799380028516 0.9846833724022739 1.044946917531533 0.977632256454454 0.9935197806735957 0.9690137410626724 0.9879070106295289 1.0 1.0
50,4.2386560098058845e-05,1.0534191599563074 0.9850523310837305 1.0451545602985242 0.977539012467059 0.9933712333126319 0.9690200041165407 0.9880273042386628 1.0 1.0 1.0536961798862576 0.9848375901185464 1.0450485954330606 0.9774786590612446 0.9934694775898129 0.9690648290224034 0.9879084378893472 1.0 1.0
51,4.099561604077431e-05,1.0533182096773561 0.9852033655236181 1.0452537947949814 0.977388687804639 0.9933219505963555 0.969069994113702 0.9880285641477108 1.0 1.0 1.0535952843087566 0.984988412642164 1.0451477610171438 0.9773284070398924 0.9934203076693015 0.9691148496107602 0.9879097033419397 1.0 1.0
52,3.966519587920133e-05,1.0532196113274754 0.9853509109371211 1.0453509987757426 0.9772415280341524 0.9932736390232425 0.9691187161634884 0.988029902946047 1.0 1.0 1.0534967322087494 0.9851358007735781 1.0452449747244623 0.9771813554563891 0.9933721255037298 0.969163613387849 0.987911060487262 1.0 1.0
53,3.839233369608052e-05,1.053123077840839 0.9854952811584219 1.0454460710056068 0.9770976099640221 0.9932264338551136 0.9691663158375867 0.9880311802512343 1.0 1.0 1.0534002488717549 0.9852800432894624 1.0453400607962002 0.9770375758888362 0.9933250927793545 0.9692112217516496 0.987912271812444 1.0 1.0
54,3.717489995487062e-05,1.0530287273806405 0.9856364483264272 1.045539033214376 0.9769568114772845 0.9931803090852683 0.9692127694900319 0.9880323397676943 1.0 1.0 1.0533058655671637 0.9854210118263717 1.0454328769552264 0.9768968234062854 0.9932790176085137 0.9692577614131542 0.9879134391552812 1.0 1.0
55,3.600991309871122e-05,1.0529366321283473 0.9857745844532314 1.0456300350037289 0.9768191046102224 0.9931351324712571 0.9692581599019299 0.9880336154707272 1.0 1.0 1.0532137034718203 0.9855589947232782 1.0455238682457326 0.9767590742378475 0.9932339787183201 0.9693031592198316 0.9879146992302953 1.0 1.0
56,3.489501177569108e-05,1.0528464529873525 0.9859097286220897 1.0457190083184447 0.976684383236118 0.9930909768257975 0.9693025151055517 0.9880347136576568 1.0 1.0 1.053123536982993 0.9856940360853494 1.0456128109221217 0.9766243330672898 0.9931899307763841 0.9693476514606539 0.9879158077189281 1.0 1.0
57,3.382839767124239e-05,1.0527583468790376 0.9860419163255015 1.0458059615620312 0.9765524932805562 0.9930477834198184 0.9693459090017982 0.9880358959433626 1.0 1.0 1.0530353331156634 0.9858259920678392 1.0456999855112323 0.9764926722904801 0.9931468438989264 0.9693910588482909 0.9879170152184155 1.0 1.0
58,3.280740651477791e-05,1.0526721211984726 0.9861712095726586 1.04589116474154 0.9764234957098329 0.9930055838147076 0.9693882612118805 0.988036999751314 1.0 1.0 1.0529491765305685 0.9859551964954397 1.0457850939038953 0.9763636807700267 0.9931047013902423 0.9694335145913843 0.9879181287004999 1.0 1.0
59,3.182989615149329e-05,1.0525876683925643 0.9862976468604323 1.0459743262071526 0.9762972259336317 0.9929642500698402 0.9694297062308878 0.9880380598492294 1.0 1.0 1.0528646544534666 0.9860815713307065 1.0458684252315575 0.9762374211249133 0.9930634319832644 0.9694749451355881 0.9879191730860245 1.0 1.0
60,3.0894335044770105e-05,1.0525052383067093 0.986421389011914 1.046055904964344 0.9761736385744669 0.9929237682758225 0.9694702109828204 0.9880391973290717 1.0 1.0 1.052782086901563 0.986205081899848 1.0459499668490821 0.9761139152727046 0.9930231152812345 0.9695154397972662 0.9879203033126499 1.0 1.0
61,2.999852037601037e-05,1.0524244585761329 0.9865424139290278 1.0461356898088738 0.9760527063064104 0.9928842723242074 0.9695097591737659 0.9880402865781012 1.0 1.0 1.0527013647251233 0.9863260419413424 1.0460297647687102 0.9759930059423526 0.9929837158651077 0.969555058131317 0.9879213289312816 1.0 1.0
62,2.914053755053779e-05,1.0523455323922162 0.9866610713048516 1.04621376299409 0.9759343277222787 0.9928455897867878 0.9695484479459975 0.9880413554640766 1.0 1.0 1.0526222186077583 0.9864442152814367 1.0461077638735947 0.9758745774348828 0.9929451860570215 0.9695938431489542 0.9879222667263884 1.0 1.0
63,2.831907579573527e-05,1.0522682786088662 0.9867769626786829 1.0462901622620757 0.975818447257873 0.9928076946015074 0.969586278563245 0.9880423460533811 1.0 1.0 1.0525450493603001 0.9865600893321926 1.04618416835602 0.9757587599996815 0.9929073663009567 0.9696316725796684 0.9879232564413328 1.0 1.0
64,2.7532178348070307e-05,1.052192720924115 0.9868904840044894 1.0463650222803087 0.9757050628220447 0.9927706406270979 0.9696233335498294 0.9880433461388469 1.0 1.0 1.0524694875863851 0.9866734030356895 1.0462589698339966 0.9756453643986154 0.9928704257982544 0.9696687709145552 0.987924204214186 1.0 1.0
65,2.677850394093881e-05,1.0521187488709096 0.9870014640868389 1.046438252713922 0.9755939427088683 0.9927343572825061 0.9696594627285107 0.9880442220725982 1.0 1.0 1.0523955153194882 0.9867842785861857 1.0463321386229139 0.9755343518553125 0.9928342418469176 0.9697049712001699 0.9879251045155208 1.0 1.0
66,2.6056730261216568e-05,1.052046285195234 0.9871100298251768 1.0465098206379413 0.9754853046066752 0.9926988238743276 0.9696948093931008 0.9880450460960546 1.0 1.0 1.0523230231940404 0.9868927762837505 1.046403742249754 0.975425677408825 0.9927988618651084 0.9697403164217132 0.9879260195125918 1.0 1.0
67,2.5365141471047217e-05,1.051975362967891 0.9872162355971451 1.0465799163024512 0.9753787966736311 0.9926641428895187 0.9697294324734316 0.9880459139370993 1.0 1.0 1.0522522501585811 0.9869990712322493 1.0464738971801206 0.9753193489355165 0.9927642366437065 0.969774910677254 0.987926922738972 1.0 1.0
68,2.470245460622296e-05,1.051906103473411 0.9873203749509883 1.0466485535321706 0.9752745810832183 0.9926301822674749 0.969763275502063 0.9880468146013066 1.0 1.0 1.0521828599178045 0.9871030064049435 1.0465425754446684 0.9752152191592661 0.9927303092900578 0.9698087257406901 0.9879278003730823 1.0 1.0
69,2.4067593625675653e-05,1.0518381332890683 0.9874221797237158 1.0467156521954262 0.9751725571003311 0.9925969041119006 0.9697963755330362 0.9880475539559762 1.0 1.0 1.0521150664318304 0.9872047576100407 1.046609662309789 0.9751131622735975 0.9926971216047734 0.9698418154995145 0.9879286131922568 1.0 1.0
70,2.3459454577715795e-05,1.0517718667633076 0.9875219085852361 1.0467813789752423 0.9750727011753486 0.992564296392949 0.9698286808238533 0.9880484683309929 1.0 1.0 1.052048706973178 0.9873043640275556 1.0466754636996387 0.9750134351737513 0.992664635992787 0.9698741215677038 0.9879295089724498 1.0 1.0
71,2.2876436149628277e-05,1.0517069261054488 0.9876195697290524 1.0468458155803073 0.9749749531392564 0.9925324338000697 0.9698603734598191 0.9880493352759099 1.0 1.0 1.0519837837915194 0.9874019612313572 1.0467398859517822 0.9749158080334352 0.992632859587809 0.9699058054019019 0.9879304467744021 1.0 1.0
72,2.2317426823832862e-05,1.0516432789813932 0.9877152334389142 1.046908877226048 0.9748791678977763 0.9925012312615036 0.9698913595056954 0.9880501120073913 1.0 1.0 1.0519201296831437 0.9874974214801745 1.046802990747968 0.9748201486646039 0.9926017817411725 0.9699368177364582 0.9879312555110331 1.0 1.0
73,2.1781660339791677e-05,1.051580845576434 0.9878086921935088 1.046970582822227 0.9747852649805059 0.9924706977984601 0.9699216239747525 0.9880507212050476 1.0 1.0 1.0518578714347977 0.9875908071612708 1.0468647011560241 0.974726322466208 0.9925713097323414 0.9699670856747806 0.9879319689716366 1.0 1.0
74,2.1268159968633982e-05,1.0515199726872155 0.9879003515494444 1.0470310816279207 0.9746934091657891 0.9924407567128802 0.9699512679051796 0.988051520363536 1.0 1.0 1.0517969308354207 0.9876822703450797 1.0469252164189047 0.9746346082869067 0.992541444847726 0.9699966708446638 0.9879327674956453 1.0 1.0
75,2.0776054902446947e-05,1.051460280051606 0.9879900233082445 1.0470902964284616 0.9746036162702806 0.9924114778926141 0.9699802830515123 0.9880521730126638 1.0 1.0 1.0517370905024288 0.9877717154958419 1.0469843013106956 0.9745447220774504 0.9925122676805153 0.9700257305427801 0.9879334036805556 1.0 1.0
76,2.0304241607036858e-05,1.051401927399573 0.9880778026875084 1.0471482230222606 0.974515579345889 0.9923827515420673 0.9700086207349141 0.988053016584139 1.0 1.0 1.05167869698342 0.9878593743395991 1.0470422803393582 0.9744566814196931 0.9924836693628117 0.9700540466181689 0.98793418567675 1.0 1.0
77,1.985179523134842e-05,1.0513448419878977 0.9881638728137976 1.0472050194995777 0.9744293787027575 0.9923546844315484 0.9700363562136651 0.9880537687876284 1.0 1.0 1.0516214635736112 0.9879452018205311 1.0470990471589026 0.9743705497859667 0.9924557037125891 0.9700818816481575 0.9879348995262753 1.0 1.0
78,1.9417949857983765e-05,1.0512888725731764 0.9882480041878372 1.047260552732769 0.9743449380983713 0.9923271621669347 0.9700635915418171 0.9880544249132192 1.0 1.0 1.0515654102527967 0.9880293531002209 1.0471545693464468 0.9742861618435499 0.9924283340135085 0.9701090943675127 0.9879356240094634 1.0 1.0
79,1.900204436528512e-05,1.051234038384353 0.988330515456148 1.0473149799033066 0.9742623691725896 0.9923002828579743 0.9700901307265736 0.9880551783585264 1.0 1.0 1.051510713033534 0.9881116834357025 1.047209066148528 0.9742035532826688 0.9924014728051921 0.9701356804298615 0.9879363181236297 1.0 1.0
80,1.8603285226352453e-05,1.051180342757677 0.9884111452965932 1.047368152458481 0.9741813759528606 0.9922739066981594 0.9701161595007932 0.9880557551992296 1.0 1.0 1.0514571587172117 0.9881922860118632 1.0472623576337239 0.9741225996436967 0.9923751369882515 0.9701616601525678 0.9879370310423963 1.0 1.0
81,1.8220575555083914e-05,1.0511278119402514 0.9884901723721893 1.0474203981150958 0.9741020211731592 0.9922480956888088 0.9701416174973504 0.9880564174258061 1.0 1.0 1.0514047007957792 0.9882713555497065 1.0473147617499776 0.9740434041666338 0.9923493814881579 0.9701870701758775 0.9879378120616154 1.0 1.0
82,1.7853533563718605e-05,1.051076248309015 0.9885676175674677 1.047471449809655 0.974024296304519 0.9922228968962677 0.9701665581166832 0.9880570166176843 1.0 1.0 1.051353121691322 0.9883486485485007 1.0473658994948234 0.9739657810048551 0.9923241735478243 0.9702119585483304 0.9879383521724706 1.0 1.0
83,1.7501444317336098e-05,1.0510258122294964 0.9886434950760857 1.047521510319339 0.9739482054242494 0.9921981767062973 0.9701910097712964 0.988057604783014 1.0 1.0 1.0513027865042168 0.988424472816564 1.0474159476371878 0.9738897378892338 0.9922995006788666 0.9702363780637289 0.9879390126943444 1.0 1.0
84,1.716370082475087e-05,1.0509764372348125 0.9887177276954718 1.0475705354525122 0.9738735535609592 0.9921739318355718 0.9702148488388292 0.9880582109292183 1.0 1.0 1.051253360456935 0.9884985766419496 1.04746502689279 0.9738152039350937 0.9922753441581541 0.9702602232957772 0.9879396122599662 1.0 1.0
85,1.6839722032632657e-05,1.050928133321496 0.9887904645736564 1.0476186602141873 0.973800582456818 0.9921501570503145 0.970238226408315 0.988058774943493 1.0 1.0 1.0512049306794236 0.9885711462592167 1.0475130458777528 0.9737421417125721 0.9922516907003013 0.9702835874988891 0.9879401811694712 1.0 1.0
86,1.6529002632597516e-05,1.0508807781608769 0.988861566904445 1.047665756750686 0.9737290507246565 0.9921268924092318 0.9702610964154453 0.9880593696312341 1.0 1.0 1.051157639569529 0.9886422097970579 1.0475601459484214 0.9736705466999888 0.992228488410962 0.9703064125233285 0.9879408045827693 1.0 1.0
87,1.6230730230224896e-05,1.05083437349285 0.9889313494427937 1.0477118614105945 0.973659056866108 0.9921040932593085 0.9702835010869066 0.9880599646244468 1.0 1.0 1.051111244282618 0.9887119986854578 1.047606281124216 0.9736004967605024 0.9922057798959326 0.9703288033902118 0.9879413790101819 1.0 1.0
88,1.5944611976660762e-05,1.0507889573817126 0.9889996740712438 1.0477570951047732 0.9735904746020757 0.9920817671670094 0.9703054350486179 0.9880604375132624 1.0 1.0 1.0510658106743218 0.9887802459639851 1.047651413961143 0.9735318000011935 0.9921835728616324 0.9703506796514695 0.9879419029593035 1.0 1.0
89,1.567009153111147e-05,1.0507445374564472 0.9890666645990762 1.0478014328075151 0.9735232150645635 0.9920599137599013 0.9703269003215442 0.9880609799117518 1.0 1.0 1.0510213620033677 0.9888471304819496 1.0476957099856339 0.9734647322447503 0.9921618027915118 0.9703721787005504 0.987942476029951 1.0 1.0
90,1.5406645310115986e-05,1.05070105581747 0.98913230094206 1.0478447725634705 0.9734572327362236 0.9920384920165544 0.9703479157074267 0.9880614853981101 1.0 1.0 1.0509777772167188 0.9889125361176608 1.0477389752700947 0.9733988494464265 0.9921405003866783 0.9703932055471821 0.9879430006134512 1.0 1.0
