iterationNum,error,c_params
16,0.00014737675559903468,0.9859682766896474 1.024199104659166 0.9764087605762464 1.0305823487568555 1.0337595308067757 1.0210208095549511 0.9925414779623134 1.0 1.0 0.9859681162323579 1.0242000604863342 0.9764068871239907 1.0305850202357703 1.033758490463764 1.0210203243989915 0.9925431814741162 1.0 1.0
17,0.0001467864393881342,0.9859830435566644 1.0241646600949037 0.9764036373348276 1.0306154975669797 1.0337449795136915 1.0210340618629232 0.9925344374851861 1.0 1.0 0.9859828698568418 1.0241656371299475 0.9764017854730987 1.0306181872300089 1.0337439469332899 1.021033593394073 0.9925361357396771 1.0 1.0
18,0.00014620727812908845,0.9859978285872162 1.024130471838046 0.9763978680932525 1.030648612487885 1.0337313395064063 1.0210466519337378 0.9925275484710631 1.0 1.0 0.9859976705601535 1.0241314879504002 0.9763960578559426 1.0306513471982597 1.0337302921014169 1.0210461766505639 0.9925292702433708 1.0 1.0
19,0.00014563820268059585,0.9860126110490555 1.0240965200881746 0.9763915184139623 1.030681693261487 1.033718506661367 1.0210586087529305 0.9925208530640967 1.0 1.0 0.9860124700353182 1.0240975704958446 0.9763897556024684 1.030684435433773 1.033717464291638 1.021058143354449 0.9925225782685034 1.0 1.0
20,0.0001450782229240478,0.9860274342114248 1.0240627923860695 0.976384695347802 1.0307147017809049 1.0337064172586934 1.021069984229479 0.9925143815494349 1.0 1.0 0.9860272494047962 1.0240638197275125 0.9763829001519846 1.030717416729038 1.0337053785934274 1.0210695245296715 0.9925160736819105 1.0 1.0
21,0.00014452638628391392,0.9860422491916767 1.024029257307714 0.9763774119768839 1.0307476569958167 1.0336949656965155 1.0210807900308976 0.9925081035713031 1.0 1.0 0.9860420922760884 1.0240302927082663 0.976375621257124 1.0307503247249368 1.0336939441328061 1.0210803423862131 0.9925098135781308 1.0 1.0
22,0.00014398207936468894,0.9860570912606192 1.0239959068819064 0.9763697079449516 1.0307804808563361 1.0336841210945884 1.0210910763500785 0.9925020168648628 1.0 1.0 0.986056926026542 1.0239969166194633 0.9763678995252685 1.0307831317054321 1.0336831191757438 1.0210906336720063 0.9925037285055109 1.0 1.0
23,0.00014344457623887818,0.9860719169369956 1.0239626893699458 0.9763616192290454 1.030813195778972 1.0336738230899094 1.0211008776400978 0.992496137250209 1.0 1.0 0.9860717487441705 1.0239636971538255 0.9763598259038222 1.0308158393452214 1.0336728460155997 1.0211004524346463 0.9924978371012734 1.0 1.0
24,0.0001429132845622814,0.9860867520222036 1.0239296198942438 0.9763531954015696 1.0308458035591213 1.0336640357187583 1.0211102574736513 0.9924904819347912 1.0 1.0 0.9860866011184968 1.0239306504514643 0.9763514035216406 1.0308484691475497 1.033663037644478 1.0211098039187312 0.9924921572949513 1.0 1.0
25,0.00014238776151907526,0.9861016091592028 1.023896725746238 0.9763444624650335 1.0308783428216348 1.0336547000593825 1.0211192085402983 0.9924850258868384 1.0 1.0 0.9861014452854898 1.0238977515440364 0.9763426873059126 1.030881008834732 1.0336537101936423 1.0211187795618752 0.9924866929767217 1.0 1.0
26,0.000141867760537259,0.986116418309514 1.0238639357897932 0.9763354404748987 1.030910754037605 1.0336457743545207 1.0211277892025628 0.9924797641203045 1.0 1.0 0.9861162767576966 1.0238649967751146 0.976333658089139 1.0309134251857714 1.0336447708746983 1.0211273277787503 0.9924814423481471 1.0 1.0
27,0.00014135284338078635,0.9861312291088307 1.0238313034163113 0.9763261794875205 1.0309430574027385 1.0336372316259241 1.0211360154534581 0.9924746866810636 1.0 1.0 0.9861311137734057 1.023832364582638 0.9763244033325285 1.0309457549890728 1.0336362317831174 1.0211355511970295 0.9924764012782693 1.0 1.0
28,0.00014084282547348806,0.9861460070361885 1.0237987732663847 0.9763166758146292 1.030975244006036 1.0336290237071304 1.0211439190079366 0.9924697921707235 1.0 1.0 0.986145892536967 1.0237998652476945 0.9763148986630696 1.030977948904301 1.033628027351522 1.0211434384980236 0.9924715016072755 1.0 1.0
29,0.0001403374182388111,0.9861607612483022 1.0237663901203093 0.9763069771925885 1.031007325527204 1.0336211440973495 1.0211515155167172 0.9924650971446869 1.0 1.0 0.9861606660817342 1.0237674707682192 0.9763051734762251 1.0310100273631861 1.0336201321842162 1.0211510375251391 0.9924668036634462 1.0 1.0
30,0.0001398364807495202,0.9861755487475768 1.023734154956281 0.976297107234166 1.0310393018153348 1.033613561054523 1.0211588370360498 0.9924606097220597 1.0 1.0 0.9861754149755316 1.0237351978146279 0.9762952950661664 1.0310419979170347 1.03361254143315 1.021158342167182 0.9924623186910076 1.0 1.0
31,0.00013933945912919174,0.9861902822637116 1.0237019891060855 0.9762870405258062 1.0310711732680644 1.0336062387505474 1.0211659031203784 0.9924562954541539 1.0 1.0 0.9861901522170669 1.023703043122212 0.9762852055365789 1.0310738687316312 1.0336051983633483 1.021165395718401 0.9924579881890515 1.0 1.0
