iterationNum,error,c_params
52,0.002124855286009955,1.0568623805475426 0.9702617398901084 1.0321833791327548 0.99220108729303 0.9949466288021452 0.9675230745231576 0.9982403274050135 1.0 1.0 1.056867730156999 0.9702585829143976 1.0321894100176388 0.9922018981233567 0.9949445246185149 0.9675227234744921 0.9982412184816097 1.0 1.0
53,0.0021245333260369184,1.0569113179223126 0.9701902974985935 1.032132183577594 0.9922673965156651 0.9949748507438807 0.9674893741301716 0.9982391912511043 1.0 1.0 1.0569163338168928 0.9701866086587839 1.032137797730353 0.9922681951499802 0.994972619188958 0.9674889261881781 0.9982400167906361 1.0 1.0
54,0.0021242405696622613,1.0569585520641533 0.9701224454207006 1.0320841694559268 0.9923310737324958 0.9950017080421136 0.9674567133163332 0.9982386016732964 1.0 1.0 1.0569634753433457 0.9701185033325025 1.0320884920768265 0.9923306710476666 0.994999667684661 0.9674567223455409 0.9982390698293836 1.0 1.0
55,0.002123974406833795,1.0570031169208456 0.9700576454016777 1.032037212200025 0.9923912384451928 0.995026995859846 0.9674256225563513 0.9982371063019839 1.0 1.0 1.0570073978676937 0.9700533896244433 1.0320422530327376 0.9923909845314469 0.9950250795143842 0.9674257238715317 0.9982378015908043 1.0 1.0
56,0.002123731645251872,1.0570450011675099 0.969995341681534 1.0319922564903132 0.992448176132448 0.9950514645347251 0.9673958828757845 0.9982355272332519 1.0 1.0 1.0570494278293665 0.9699905289089669 1.0319969838523884 0.9924472997407441 0.9950495258173293 0.9673958986766219 0.9982360437463252 1.0 1.0
57,0.0021235105503929807,1.0570841983781907 0.9699350512349392 1.031949914309827 0.9925021733530461 0.9950746103006572 0.9673674203367311 0.9982345574223144 1.0 1.0 1.0570897913531805 0.9699304054153527 1.0319535481741162 0.9925011705539343 0.9950722376181673 0.9673672503936722 0.9982347476842277 1.0 1.0
58,0.002123308924476492,1.0571223482932903 0.9698783243216476 1.0319092084602401 0.9925544016879716 0.9950964061668066 0.9673400255525971 0.9982335061949942 1.0 1.0 1.0571279258203163 0.9698732545895252 1.031912860213924 0.9925534763636134 0.9950943162570801 0.9673399842188721 0.9982332255767484 1.0 1.0
59,0.0021231252648326654,1.0571586718646893 0.9698235368431242 1.0318699194872964 0.9926036683225674 0.9951171829773463 0.9673136956078646 0.9982324728239893 1.0 1.0 1.057164220862192 0.9698185127784801 1.0318740821281256 0.9926027337832063 0.9951152573325363 0.9673136722370791 0.998232391285899 1.0 1.0
60,0.002122957858665586,1.0571930014326218 0.9697712539480701 1.0318320192313317 0.9926510419621232 0.9951370769441497 0.9672888734640414 0.9982309346198319 1.0 1.0 1.0571987926358684 0.9697663506786295 1.0318366193562643 0.9926494779438635 0.9951351499392982 0.9672884850448887 0.9982306172166753 1.0 1.0
61,0.0021228052428236594,1.057225825746706 0.9697207889937394 1.0317957959423039 0.9926954815210252 0.9951558245626652 0.9672647776365496 0.9982301550569324 1.0 1.0 1.0572316750664477 0.9697163541044833 1.0318003828974085 0.9926938611199484 0.9951540134816277 0.9672642826176301 0.9982296906707344 1.0 1.0
62,0.002122666597186827,1.0572571151673333 0.969673625110242 1.031761177197793 0.9927384948614127 0.9951736301091623 0.9672422998502253 0.9982290818769881 1.0 1.0 1.0572633163947731 0.9696693061705458 1.031765738297756 0.9927368885384733 0.9951719630732921 0.967241554760046 0.9982289156698773 1.0 1.0
63,0.0021225404560977225,1.0572873063861181 0.9696281921411901 1.031728288337754 0.9927787558804603 0.9951907115420129 0.9672202945779318 0.9982279463716432 1.0 1.0 1.0572936932449297 0.9696243857319089 1.0317332270551427 0.9927777181852101 0.9951891256911729 0.9672197825831412 0.9982276317157965 1.0 1.0
64,0.0021224251716055074,1.0573164308028822 0.9695850060755458 1.0316970339049396 0.992818050903363 0.9952067257993028 0.9671991226737768 0.9982267897465215 1.0 1.0 1.0573226908642148 0.9695813246625078 1.0317018040017347 0.9928163231213908 0.9952051321540024 0.9671985448140307 0.998226531164287 1.0 1.0
65,0.002122320289617441,1.0573426873667193 0.9695429604658831 1.0316664951181271 0.9928546048610735 0.9952221797080253 0.967179120477761 0.9982252982148668 1.0 1.0 1.0573493994044898 0.9695397969039097 1.0316714444652517 0.9928534303094696 0.9952205836517708 0.9671785378609098 0.9982250946466936 1.0 1.0
66,0.002122224658792181,1.0573684440341369 0.9695028650305152 1.0316374794978405 0.9928895190196906 0.9952369473441394 0.9671598481765674 0.9982244388113107 1.0 1.0 1.0573744508907137 0.9694992771869007 1.0316427951809748 0.9928882978842617 0.9952350272786488 0.9671592281527427 0.9982237304203168 1.0 1.0
67,0.002122137456159907,1.0573924089976707 0.9694641467906656 1.0316099649572417 0.9929232111979837 0.9952508888707067 0.9671415339977778 0.9982227727503896 1.0 1.0 1.0573986551098031 0.9694610583660142 1.031614840810771 0.9929215797565702 0.9952490370707012 0.9671410171889929 0.9982224426968718 1.0 1.0
68,0.0021220588434654845,1.0574165849745873 0.9694285513933836 1.0315845109436614 0.9929548907302935 0.995264026232203 0.9671238521026451 0.9982222199377419 1.0 1.0 1.0574218962870614 0.969425207191103 1.0315890411360875 0.9929537217842426 0.9952624729073594 0.9671236319696088 0.9982218302409215 1.0 1.0
69,0.002121986987989983,1.0574386403562646 0.9693942007067312 1.0315588146628305 0.9929848247937696 0.9952765919725178 0.9671069066608131 0.9982209003397388 1.0 1.0 1.0574440350298964 0.9693908808933921 1.0315638044470548 0.9929840523816026 0.9952752672693126 0.9671070625153633 0.9982209800959687 1.0 1.0
70,0.0021219212159320788,1.0574593831755896 0.9693605942454152 1.031534076688022 0.9930134625194132 0.9952887040282612 0.9670908315898106 0.9982199238265571 1.0 1.0 1.0574649011800883 0.9693577140119696 1.031540117296113 0.9930132520888686 0.9952872270448212 0.9670909831533439 0.9982201426106092 1.0 1.0
71,0.002121861722275724,1.0574800793491663 0.9693292730158327 1.0315123799353552 0.993040938877146 0.9952998803968292 0.9670754194170528 0.9982196846587196 1.0 1.0 1.0574857480251736 0.9693263506276834 1.0315180538760826 0.9930415406342367 0.9952987617678068 0.9670758930215377 0.9982200991364831 1.0 1.0
72,0.0021218070369329084,1.0574993310666707 0.9692994152076088 1.031490714409299 0.9930675115469461 0.9953109345875137 0.9670606714604854 0.998218506765072 1.0 1.0 1.0575049296789505 0.9692957632055942 1.031496009538276 0.9930681765879048 0.995309696321382 0.9670608581355684 0.9982192934959117 1.0 1.0
73,0.002121757295697459,1.0575177507047908 0.9692710858808312 1.0314698040990873 0.9930936782966169 0.9953212268460089 0.9670466334422273 0.9982173509228282 1.0 1.0 1.057523307006315 0.9692669244796996 1.0314754085922442 0.9930934714306039 0.9953203199301268 0.9670468638292737 0.9982181204178735 1.0 1.0
74,0.0021217122385898124,1.0575346380980373 0.9692436684199383 1.0314496527975168 0.9931178380498462 0.9953315067772768 0.9670334085088717 0.9982162366124243 1.0 1.0 1.0575413636920052 0.9692398389333873 1.0314559123839415 0.993117596993631 0.9953301644182466 0.9670334812902365 0.9982175443798855 1.0 1.0
75,0.0021216711542330208,1.0575506920770457 0.9692170721732758 1.0314300504384595 0.9931398551707489 0.9953407956003493 0.9670203243025165 0.9982153386060001 1.0 1.0 1.0575580658718928 0.9692132790538965 1.031436608427056 0.9931398978236247 0.9953393583152085 0.9670202208651474 0.9982165799020818 1.0 1.0
76,0.00212163360280232,1.0575667241428164 0.9691919483785486 1.0314123984262338 0.9931614738504624 0.9953497306254804 0.9670078922501328 0.9982142773814204 1.0 1.0 1.0575740891576828 0.9691875830970085 1.0314180412749758 0.9931615307804189 0.9953482113456974 0.96700799238818 0.9982159529269012 1.0 1.0
77,0.0021215996978584998,1.057581529733361 0.9691681211208353 1.0313957200128905 0.9931828200853369 0.995358477320723 0.9669961979401926 0.9982133494017457 1.0 1.0 1.0575886077926262 0.9691639176590929 1.0314002942392129 0.9931822345993563 0.9953570114963974 0.9669966626711393 0.9982149676895761 1.0 1.0
78,0.002121568822507548,1.057595803196867 0.9691449095792403 1.0313792155563397 0.9932021251918538 0.9953664459050541 0.9669848471892849 0.9982121678364044 1.0 1.0 1.0576031500910508 0.96914142082708 1.031383476031158 0.9932014323050786 0.9953652139304139 0.9669853358013508 0.9982144094385277 1.0 1.0
79,0.002121540555260628,1.0576099400548034 0.9691230956095029 1.031363719849156 0.9932212212604872 0.9953741564643054 0.9669740257527591 0.998211674477433 1.0 1.0 1.057617528817913 0.9691200392258157 1.031367559169749 0.9932201686344866 0.9953728179036584 0.9669747409437769 0.9982137219791217 1.0 1.0
80,0.0021215146486837956,1.0576232873470994 0.9691018891767161 1.0313480938719548 0.993239181040579 0.9953815602613355 0.9669639214001894 0.998210933918548 1.0 1.0 1.057629893175508 0.9690992316228669 1.0313518221593447 0.9932384429062525 0.9953800450928144 0.9669647790835751 0.9982128388841743 1.0 1.0
81,0.0021214911412763887,1.0576356818809391 0.9690813793701201 1.0313331556861975 0.9932560812173545 0.9953888804893256 0.966954113616174 0.998209854402602 1.0 1.0 1.0576420352429805 0.9690790747330907 1.0313373443352065 0.993255199696128 0.9953866313231844 0.9669549055236811 0.998212112057942 1.0 1.0
82,0.0021214699064576884,1.0576475083902281 0.9690623878263791 1.0313197104432312 0.9932727089251625 0.9953955891333185 0.9669448999647381 0.9982093043284891 1.0 1.0 1.0576535703361816 0.9690597140422833 1.0313237084526445 0.9932711569961202 0.995393409947017 0.9669457176261587 0.9982117911836692 1.0 1.0
83,0.002121450705872993,1.0576588487492342 0.9690444238972263 1.0313071504216647 0.9932885883022852 0.9954020344944631 0.9669358824722606 0.9982088655230774 1.0 1.0 1.0576650198076207 0.9690424288164157 1.0313103933482732 0.9932863489780464 0.9954000914724102 0.9669369107114416 0.9982112433373367 1.0 1.0
84,0.002121433024681109,1.0576702515000975 0.9690271668889704 1.031294905879571 0.9933034866676831 0.9954080281562097 0.9669276274263389 0.99820875554084 1.0 1.0 1.0576759347353701 0.9690253891729844 1.0312973855995868 0.9933009058686822 0.995406069382202 0.9669280379740219 0.9982103282915789 1.0 1.0
85,0.0021214168652819035,1.0576801099456792 0.9690103294113203 1.0312824828905014 0.9933172682308172 0.9954136040196272 0.9669196326935101 0.99820819398664 1.0 1.0 1.0576861915285456 0.9690087295067615 1.0312847044213522 0.9933150794603678 0.9954116428238798 0.966919939696073 0.9982098102613483 1.0 1.0
86,0.0021214021169002873,1.0576901264191134 0.968994386335741 1.0312704644292272 0.9933302762411599 0.9954194333217027 0.9669118306332748 0.9982072646802596 1.0 1.0 1.0576958798553724 0.9689928941313808 1.0312730404588417 0.9933287265922002 0.9954170882621037 0.9669122239356435 0.9982089899962994 1.0 1.0
87,0.0021213888132979243,1.0577001447768255 0.9689794876779705 1.03125919461815 0.9933430693069789 0.9954247251577114 0.9669046363934631 0.9982071994370753 1.0 1.0 1.0577056007010222 0.9689782783896133 1.0312623959764018 0.9933415585922313 0.9954224307601879 0.9669049744947247 0.9982086134489486 1.0 1.0
88,0.0021213766211058346,1.0577082572397423 0.9689646212927976 1.0312486401927718 0.993355570659795 0.9954297608464399 0.9668978786715623 0.9982061774339546 1.0 1.0 1.0577145854985592 0.9689639525872095 1.0312520490152417 0.9933542606995389 0.9954273518687673 0.9668979187566855 0.9982081554521944 1.0 1.0
89,0.002121365677307873,1.0577169664188464 0.9689512817247654 1.031238740684787 0.9933674954783873 0.9954347201769543 0.9668913635736912 0.9982059837972211 1.0 1.0 1.0577232551211169 0.9689507259303046 1.0312426363859457 0.9933658888836603 0.995432340129409 0.966890975751463 0.9982078589150016 1.0 1.0
90,0.002121355686198916,1.0577251519403588 0.9689382698801561 1.0312294045951949 0.993378355331277 0.9954388132536744 0.966884678011137 0.9982058289394249 1.0 1.0 1.057731594639513 0.9689378211438648 1.031233324746385 0.9933771503760551 0.9954368870668348 0.9668845082930676 0.9982076989422868 1.0 1.0
91,0.002121346431324996,1.0577326783097445 0.9689260405117157 1.0312198383227134 0.9933889073034687 0.9954431011258249 0.9668785344312387 0.9982051458300788 1.0 1.0 1.057739781827291 0.9689252441730233 1.0312243995920394 0.9933882780656393 0.995441522264512 0.9668782676202861 0.9982070578482928 1.0 1.0
