iterationNum,error,c_params
47,0.003512737212958393,-0.06398557420741402 0.9463145081688356 0.06354117182056221 1.0127151793986713 0.5801886196277487 1.3646757482954586 0.98383611413616 1.0704381057429126 1.0278539785142236 1.0001264539442476 0.4691399947310065 0.5837512233660993 0.8480232199207555 1.1238102263131844 -0.12176818508617196 1.3717990162772515 1.1485489756937974 1.0557549477072097
48,0.0035017693027444715,-0.0640641752707935 0.9464072605914892 0.06354291189079284 1.0128049118282287 0.5805955093968813 1.3648266795470028 0.9841256162144013 1.070467294905137 1.0279390193825044 1.000404969591855 0.4691088824984344 0.5839606307468777 0.847646310605245 1.1234558876434235 -0.12219638494682862 1.3713271276608217 1.148578409162692 1.0558399220762367
49,0.0034912275025575238,-0.06413801618839984 0.9464939025575373 0.06354319704927748 1.0128901354577422 0.5809916775939515 1.364977928755578 0.9844126939020293 1.0704964305188867 1.0280239206260235 1.0006783952552396 0.4690809886592441 0.5841697748865508 0.8472790010183857 1.1231113575241247 -0.12261933218360618 1.3708654449457538 1.1486077891803144 1.0559247539849337
50,0.0034811016981380846,-0.06420868417163336 0.9465813220647473 0.06354338518300882 1.012974396493868 0.5813804450216998 1.3651251509144686 0.984694026059066 1.0705255122065294 1.0281086815954485 1.0009450048919029 0.4690586761393081 0.5843777677943406 0.8469184301495419 1.12277099201599 -0.12302602513973694 1.3704113363039188 1.1486371153942418 1.0560094428347964
51,0.0034713255725051764,-0.06428249399006723 0.9466614547100067 0.06354136167658636 1.0130528885835948 0.581758374970875 1.3652714309073106 0.9849691133548089 1.0705545409606787 1.028193302845369 1.0012057851288187 0.4690386068780142 0.5845830066582254 0.8465627077813729 1.1224376711309392 -0.12343191116259675 1.3699623339733962 1.1486663887797208 1.0560939891922023
52,0.0034619215964411805,-0.06434979662014229 0.9467454795844318 0.06354145326143111 1.0131353990183483 0.5821310859431629 1.3654138668539595 0.9852452174123244 1.0705835163540718 1.0282777838195982 1.0014621579625513 0.4690225168462638 0.584788459819465 0.8462156807514436 1.1221114305013136 -0.12382232059472639 1.3695225893080496 1.148695608917256 1.0561783925724166
53,0.0034529001787814554,-0.0644150359717614 0.9468286302374608 0.06354308251954709 1.0132153449231494 0.5824953637471809 1.3655557756608347 0.9855139992441254 1.0706124392663265 1.0283621248569919 1.0017116124518728 0.4690083642629981 0.5849920738958976 0.8458757568908699 1.1217962324105355 -0.12420260200650149 1.3690899070308338 1.1487247766788162 1.0562626533095316
54,0.003444195676124554,-0.06448143573624289 0.9469070700880954 0.06354392385872198 1.0132903001701998 0.5828507071618547 1.3656958309627982 0.9857765051174893 1.0706413097676786 1.0284463257159284 1.001955919297111 0.4689967042242275 0.5851921838661519 0.8455419193916972 1.1214822825622397 -0.12457689304942728 1.3686624999328583 1.148753892133719 1.056346771201632
55,0.003435824896639933,-0.06454538192472216 0.946984082669733 0.063546339517094 1.0133660782851366 0.5831989981210524 1.3658336573669678 0.986035919431691 1.0706701280836237 1.0285303868151077 1.002195551324104 0.4689881008486336 0.5853929506454553 0.8452141473977488 1.1211783031131115 -0.12493926827041121 1.3682419471752951 1.1487829555026434 1.0564307467198677
56,0.0034277651451963534,-0.06460705287933245 0.9470591851077073 0.06354819861082753 1.013437129406929 0.5835393296441759 1.3659702041249384 0.986290456744693 1.0706988945991274 1.028614307958938 1.002428840558162 0.46898235263907945 0.5855918172452648 0.8448923100968944 1.1208812334844065 -0.12529737277826852 1.367829408030382 1.1488119671679546 1.056514579689956
57,0.0034199970599497445,-0.06466679329357769 0.947133425505691 0.06354604487861033 1.0135065044031437 0.5838755800602917 1.3661040155338875 0.9865402460803375 1.070727609233378 1.028698088966363 1.0026581967855517 0.46897945588516277 0.5857901165249177 0.8445784747221422 1.1205851053166718 -0.1256434447699162 1.367424046721521 1.1488409270566786 1.0565982699673886
58,0.003412523599453201,-0.06472683296221853 0.9472042220143865 0.06354422554259324 1.0135763752766556 0.584202018427215 1.3662357667566467 0.9867861244825328 1.070756272831228 1.0287817304021065 1.002882332788011 0.46897890565236566 0.5859876784804842 0.8442701310550829 1.1202989431016674 -0.12598405122216852 1.3670253435192403 1.148869836006294 1.0566818181287645
59,0.0034053412939694205,-0.06478452436814043 0.9472757094332797 0.06354276592797302 1.0136436477028892 0.5845228037658872 1.3663662202070719 0.9870289676188101 1.0707848852624855 1.028865231621998 1.0031018170575186 0.4689808090198133 0.5861831973080021 0.843968123979881 1.1200207324277383 -0.12631271396079616 1.3666338331775205 1.1488986938898411 1.0567652235753981
60,0.0033984128564907906,-0.06483927251432528 0.9473431177980545 0.06354330258515911 1.0137071361625223 0.5848359707121152 1.3664960466325455 0.9872652801561382 1.0708134469838477 1.0289485928141846 1.0033156455718901 0.4689843206102771 0.5863765619112796 0.8436710656091909 1.119744817885005 -0.12663852177957127 1.3662495063327231 1.1489275011567883 1.0568484865200334
61,0.0033917271239047014,-0.06489591162221102 0.9474080726518729 0.06354117263554115 1.013770458746705 0.5851440347152335 1.3666216910801277 0.9874983471683384 1.0708419579315047 1.029031814268379 1.0035246834637217 0.4689902971371631 0.5865671378173611 0.8433774999233722 1.119473211890538 -0.1269562657659019 1.3658712571109701 1.148956257751405 1.0569316072878123
62,0.003385310773248613,-0.06494833228617604 0.9474767399941971 0.06354140708273083 1.0138369316255194 0.585446214595805 1.3667467417245809 0.9877285302571347 1.0708704186968665 1.0291148961250345 1.003729586057915 0.46900031905657874 0.5867580182782856 0.8430940230912417 1.1192134418378816 -0.12726327571661103 1.3654994369355768 1.1489849642518204 1.0570145860514983
63,0.0033791066493036458,-0.06499986941618965 0.947540113739356 0.06353791584633456 1.0138951388596757 0.585740962853837 1.3668696778087388 0.9879522499737329 1.0708988294223234 1.0291978380640436 1.0039315694557835 0.4690134679833153 0.5869475837301246 0.8428143605384938 1.118952535439562 -0.12756649826070088 1.365132934727039 1.1490136208020028 1.0570974225081042
64,0.0033731419781038727,-0.06504962000947506 0.9476058361439772 0.06353797359062384 1.0139563274076124 0.5860301889169663 1.366990654433408 0.9881752184315272 1.07092719035323 1.0292806404646917 1.004127556637051 0.46902801108599096 0.5871359549150249 0.8425411190244835 1.1187007460711103 -0.1278610353736655 1.3647745780328047 1.1490422276533077 1.0571801170678625
65,0.0033673869352038297,-0.06509443526986687 0.9476706871259948 0.0635409922896701 1.0140188109318813 0.5863135943833374 1.3671113363657539 0.9883961671525778 1.0709555017363999 1.0293633032925225 1.0043205714495496 0.4690454843898298 0.5873239955895566 0.8422737271517204 1.1184531222649732 -0.12814665142714174 1.3644221147855666 1.1490707850450654 1.0572626697166576
66,0.003361835509651208,-0.0651399973989474 0.9477305929795482 0.06354120080153366 1.0140772952794836 0.5865906919976296 1.3672316782661134 0.9886142039007879 1.0709837638475732 1.0294458268461648 1.0045093748202916 0.4690640300049068 0.5875082176885894 0.842010617592959 1.1182127075573454 -0.12842773810633631 1.3640738037535354 1.1490992932543245 1.0573450807663505
67,0.003356475786193397,-0.06518005392079373 0.9477950333063847 0.06354493776524363 1.014135788392989 0.5868624276138383 1.3673490430163524 0.9888311600400418 1.0710119766239496 1.0295282108798773 1.0046929492853276 0.4690836754009782 0.5876917680341035 0.8417533479522152 1.1179750156392367 -0.12870082821059997 1.3637306486570573 1.1491277522214676 1.0574273500247455
68,0.0033513208515592906,-0.0652233995566275 0.9478533897082547 0.06354775104451173 1.0141881249664144 0.5871280465306717 1.3674662084483644 0.9890412640659421 1.0710401405585308 1.029610455963882 1.0048714389354743 0.4691042881023111 0.5878724389885515 0.8414998108194278 1.1177453495099423 -0.12897022556786797 1.3633935524741063 1.1491561624353699 1.0575094780568846
69,0.0033463459985562205,-0.06526392225430087 0.9479120779807065 0.06354729158028902 1.014241797883503 0.5873911761016284 1.3675808717529814 0.9892444786676199 1.0710682555070206 1.0296925619102772 1.0050466634074267 0.46912831668010024 0.5880518670420902 0.8412541092622624 1.1175174173161422 -0.12923211658719352 1.3630607234041925 1.149184523752669 1.0575914647348974
70,0.0033415562937850144,-0.0653043490142786 0.9479673841224366 0.0635441379231327 1.0142930719597094 0.5876480460770594 1.3676946157093477 0.989442714456374 1.0710963220371301 1.0297745290719138 1.0052187982188177 0.4691550402263509 0.5882307874251387 0.841011883624685 1.117296259086674 -0.12948829207647852 1.3627349098976727 1.1492128367402756 1.0576733104227287
71,0.0033369223050328193,-0.0653416867270365 0.9480257228914891 0.06354506602971255 1.0143448961432084 0.587900676444408 1.3678069035239087 0.9896434931034078 1.0711243402029997 1.0298563570923345 1.0053871984081963 0.4691827318026449 0.5884078936617599 0.8407734651348694 1.1170804789280342 -0.1297374826624382 1.362414432283987 1.1492411014552057 1.0577550147938979
72,0.003332445078672724,-0.06537825401567715 0.9480845246655141 0.06354785120091389 1.0143973707280594 0.5881474937583265 1.3679182920257285 0.989842600711236 1.0711523102887819 1.0299380463240637 1.0055524664477262 0.46921336907807615 0.5885833627176267 0.8405412254353164 1.1168676269489597 -0.12998251859969523 1.3620999039752069 1.1492693181749627 1.0578365782101087
73,0.003328138073826901,-0.06541402328636751 0.9481362335926556 0.06354950750008242 1.0144438981342423 0.588388814616426 1.3680277085546877 0.9900353227454982 1.0711802323646833 1.030019597001976 1.0057124843500083 0.4692452210164815 0.5887567899053183 0.8403127220363237 1.116660480826485 -0.13022141652114272 1.3617887048738442 1.149297486967076 1.05791800093351
74,0.0033239820605525604,-0.0654484413540213 0.9481882445495964 0.06355337456066319 1.0144915100497094 0.5886263261391108 1.3681341960931113 0.9902280292915018 1.071208106666945 1.0301010092590273 1.0058690139290891 0.46927752866543954 0.5889271907340834 0.8400869605574185 1.1164568491716236 -0.13045091137023176 1.3614834400328037 1.1493256080733343 1.0579992831392386
75,0.0033199701516845497,-0.06548532739875927 0.9482376223103729 0.06355297828584364 1.014537499509143 0.5888587301950697 1.368241249626811 0.9904124431544314 1.071235933835726 1.0301822836660792 1.0060219949877554 0.46931223610848793 0.5890974168971088 0.8398667468199049 1.1162571610840917 -0.13067934243615076 1.361183609360796 1.1493536821189365 1.0580804254146956
76,0.0033160945428257977,-0.06551915669125698 0.9482864544852068 0.06355646686418395 1.0145812890075223 0.5890869135044567 1.3683473189253268 0.9905959951438216 1.0712637136394425 1.0302634198337002 1.0061723208466662 0.4693482601813105 0.5892655411101586 0.8396515253272878 1.1160614844584313 -0.1309008157247517 1.3608875593617007 1.1493817088769451 1.0581614274056301
77,0.0033123439542202004,-0.0655492255740473 0.9483371076524488 0.06356159551802566 1.0146270944189737 0.589311257327329 1.3684517952720843 0.9907782018106903 1.071291446365236 1.0303444183403776 1.0063209848030528 0.4693856353566595 0.5894333232320668 0.8394410671243906 1.1158701923438148 -0.13111848810389706 1.3605972586649693 1.1494096886335605 1.0582422897128323
78,0.003308737169881257,-0.06558257704916333 0.9483835788483798 0.06356103064839379 1.014669476042123 0.589531466770581 1.3685548902318405 0.9909534692137103 1.0713191321340985 1.0304252792509272 1.0064673398658508 0.46942581739932765 0.5896001160799846 0.8392353270773057 1.1156848174462393 -0.13132994923622504 1.3603126523191107 1.1494376215150202 1.0583230124063647
79,0.0033052367366994684,-0.06561283615986407 0.9484309025551729 0.06356166305703839 1.0147138784562857 0.5897479095309894 1.3686568798617462 0.9911301139636846 1.0713467711780231 1.0305060023210073 1.006610168947177 0.46946721709340505 0.589764801199927 0.8390340361299253 1.11549989204979 -0.13153791227170802 1.3600326568877388 1.1494655077510132 1.0584035952810587
80,0.0033018586081900556,-0.065643528357928 0.9484762112031758 0.06356322503100531 1.0147565530972091 0.5899591965580627 1.3687578969948635 0.991303158310596 1.0713743637054112 1.0305865879721785 1.006749730463431 0.46951073988282777 0.5899291905367612 0.8388358544648554 1.1153211127495812 -0.13174042327856414 1.3597565323753706 1.1494933475485363 1.0584840387699834
