iterationNum,error,c_params
15,0.0010408642112835172,0.9789826077859791 1.0189840037081943 0.9590894349193099 0.9917771580278678 1.0388676521897284 0.9718888477511071 1.023754318412068 1.0 1.0 0.9789823070451131 1.0189822894771874 0.9590881018844011 0.9917755821894656 1.0388679808091859 0.971889961728251 1.0237525996053058 1.0 1.0
16,0.0010384734350084657,0.9788854008750928 1.0187826195009575 0.9588992256762495 0.9917233058610594 1.038759236381118 0.9717427491896546 1.0236997208427792 1.0 1.0 0.9788848145534838 1.0187815192838405 0.9588985266731982 0.991721552805562 1.038759231008193 0.9717433722910576 1.0236983143508007 1.0 1.0
17,0.0010364752945655872,0.9788021513284935 1.0185950756366504 0.9587270513697217 0.9916800930164973 1.0386611190263992 0.9716094975773893 1.0236437949782873 1.0 1.0 0.9788014224455661 1.018594213078881 0.95872559806973 0.9916780511288275 1.0386611746283967 0.9716103111158075 1.0236422776425345 1.0 1.0
18,0.0010347944410913604,0.9787309435698773 1.0184201657106493 0.9585692139120063 0.9916442786534914 1.0385726155057833 0.9714875010642094 1.0235879247190138 1.0 1.0 0.9787299953179839 1.018419115417933 0.9585678098130236 0.9916429580638181 1.0385727646454783 0.9714884266994478 1.0235868125314544 1.0 1.0
19,0.0010333749532334025,0.9786699611139837 1.0182563392190562 0.9584243923347131 0.9916161584205332 1.0384928930780295 0.9713755326744019 1.0235345846457664 1.0 1.0 0.9786689410272357 1.0182551645922686 0.9584226162619169 0.9916144324781271 1.0384930663087037 0.9713765505285965 1.0235336407998539 1.0 1.0
20,0.0010321764299219965,0.9786176739818219 1.0181037552913592 0.9582910342333466 0.9915949199508773 1.0384213813563388 0.9712727846190703 1.0234841496395923 1.0 1.0 0.9786165663859274 1.0181028106471597 0.9582888438630847 0.991592871937152 1.0384215466088984 0.971273970791432 1.0234830728071749 1.0 1.0
21,0.00103116065051378,0.9785731478302958 1.0179611349240598 0.9581676532568667 0.9915795100640589 1.0383573879736019 0.9711789833636689 1.0234369942127413 1.0 1.0 0.978571387037016 1.0179603113279192 0.9581655036887081 0.9915776165655493 1.0383576811704356 0.9711799446520818 1.0234358509007009 1.0 1.0
22,0.0010302981014723564,0.9785350076214252 1.0178274822252262 0.9580540256749365 0.9915687514833205 1.0382998010746491 0.9710927784018408 1.023393430844236 1.0 1.0 0.9785337589526507 1.017827255564572 0.9580519434005442 0.9915676011678605 1.0383000741255373 0.9710935452861443 1.02339295201355 1.0 1.0
23,0.00102956275488831,0.9785026704343085 1.0177031790248208 0.9579482916152308 0.9915626300957424 1.0382490196929302 0.9710136080471146 1.0233527443634394 1.0 1.0 0.9785012275475428 1.0177029195949905 0.9579461498116015 0.991561866577008 1.0382492875899927 0.9710142704204501 1.0233525626476534 1.0 1.0
24,0.0010289354014561753,0.9784757060584762 1.0175868208076857 0.9578507155608761 0.9915604500592631 1.0382033315933439 0.9709405336211425 1.0233163124627598 1.0 1.0 0.9784743209885924 1.0175864792798537 0.9578489010306199 0.9915599588166689 1.0382038544792715 0.9709411965160261 1.0233159339513438 1.0 1.0
25,0.0010283961997010443,0.9784528907491941 1.0174781144931704 0.9577598155664717 0.9915618052713657 1.0381628055213383 0.9708732657097539 1.023282222603648 1.0 1.0 0.9784517640015881 1.0174774575284578 0.957757605906219 0.9915611834080057 1.038163461839961 0.9708739198426197 1.0232817947906863 1.0 1.0
26,0.0010279336909148774,0.9784342677828816 1.0173760111094554 0.9576753001286669 0.9915658556391285 1.038127114829892 0.97081157751482 1.0232514036770075 1.0 1.0 0.9784333785435101 1.0173758720465362 0.957673109276124 0.9915655927870698 1.0381273059929232 0.9708119449253378 1.023251328745065 1.0 1.0
