iterationNum,error,c_params
10,0.0002592140860782682,0.9745694709328789 1.020624262155005 0.9556280778559442 0.9871111280138081 1.03958456312075 0.9682145766521033 1.0274827210411328 1.0 1.0 0.9745520739598377 1.0206884000342753 0.9556626372781956 0.9871421691728508 1.039547407440462 0.9682083377726268 1.0274697962038613 1.0 1.0
11,0.00025139126367389886,0.9743184381227882 1.0210016272823463 0.9558023353315022 0.9867241279168943 1.0395366427898858 0.9682527909775743 1.0275680101136748 1.0 1.0 0.974301061626981 1.0210658871611171 0.9558370513787501 0.9867550469307301 1.039499172893084 0.9682465829492342 1.0275551165591903 1.0 1.0
12,0.00024398375132894846,0.9740802062413007 1.0213696055448516 0.9559826328166505 0.9863474231199325 1.0394864229966512 0.9682944142456613 1.027632821972494 1.0 1.0 0.9740630962492274 1.0214342269015444 0.9560172586331075 0.9863781225297474 1.0394485966348397 0.9682883413214911 1.027620196946123 1.0 1.0
13,0.00023693954678937816,0.9738532275952556 1.0217288410382752 0.9561671464715868 0.9859800013160086 1.039434949105722 0.9683380050945014 1.027682562460967 1.0 1.0 0.9738363354335198 1.0217937160811161 0.9562017864190555 0.9860110610991814 1.039396892065581 0.9683319201839138 1.0276699462156849 1.0 1.0
14,0.00023022578413161334,0.9736362443067281 1.0220796322912094 0.9563533122840262 0.985621471301653 1.0393828455105107 0.9683831363226248 1.0277205667881375 1.0 1.0 0.9736193048861859 1.0221443219304793 0.9563882429810051 0.9856524792801014 1.0393446274326572 0.9683768757879547 1.0277078191453815 1.0 1.0
15,0.0002238126724391645,0.9734272269287042 1.0224223646869055 0.9565401976749953 0.9852715761507284 1.0393303476216411 0.9684282751503708 1.027749365755141 1.0 1.0 0.9734107231617246 1.0224874828445523 0.9565751091723551 0.9853022970630486 1.0392922753402434 0.9684221766225241 1.0277366614126888 1.0 1.0
16,0.00021767966686782157,0.9732258295950571 1.0227575861833313 0.9567262824683602 0.9849294463172337 1.0392782255293382 0.9684736069290447 1.0277712958110554 1.0 1.0 0.9732091411998066 1.022823053264783 0.9567613912535915 0.9849600403821436 1.0392400718765666 0.9684673973051247 1.0277587094659677 1.0 1.0
17,0.00021181190979407326,0.9730306969913181 1.0230852848557705 0.9569112815060522 0.9845947810186692 1.0392265287226699 0.9685185101538831 1.0277881148162527 1.0 1.0 0.9730141820998294 1.0231509894863318 0.9569462602905516 0.9846256689485675 1.0391883997195694 0.968512629041014 1.0277755474698582 1.0 1.0
18,0.00020619485893360147,0.9728413721237458 1.0234060872639446 0.9570938522019737 0.9842678039688812 1.0391754939376172 0.968563181417616 1.0278008784431722 1.0 1.0 0.9728247813047686 1.0234717966200095 0.9571286785701654 0.9842984434396073 1.0391373131537205 0.9685573024173582 1.0277882455182874 1.0 1.0
19,0.00020081318292424386,0.9726574268033324 1.0237197693685287 0.9572742830806977 0.983947527380324 1.0391252731919063 0.9686073105543163 1.0278106083745686 1.0 1.0 0.9726410235532288 1.0237856463574555 0.957309081727173 0.9839780233325026 1.039086762522962 0.9686009638778794 1.0277983190246103 1.0 1.0
20,0.00019565706717178678,0.9724782650758188 1.0240268881502559 0.9574518143499122 0.9836339432969958 1.0390756052559227 0.9686502852856836 1.0278179245269867 1.0 1.0 0.9724620642359106 1.0240925496902746 0.9574867829064626 0.9836645920602118 1.039036937399982 0.9686442307926874 1.027805832695238 1.0 1.0
21,0.00019071379218941963,0.9723039043483783 1.0243278720645816 0.9576267344615551 0.9833270973345358 1.0390269338381735 0.9686926333884209 1.027823879292691 1.0 1.0 0.9722872342307445 1.0243932235669495 0.957660959395495 0.9833575939679345 1.0389886564767508 0.9686869605973232 1.0278113703549574 1.0 1.0
22,0.00018597728803518607,0.9721340908600935 1.0246219944920838 0.9577986484906142 0.983026633862928 1.038979246797192 0.9687342584809182 1.0278281403351963 1.0 1.0 0.9721174934240634 1.024687609134105 0.9578328587077198 0.9830572071452857 1.0389408534949736 0.9687285163342075 1.0278158497621281 1.0 1.0
23,0.00018143348343932936,0.9719678888453961 1.0249103411825107 0.9579673190066818 0.9827324925097563 1.0389323302993647 0.9687752772323291 1.0278314910931092 1.0 1.0 0.9719512503093969 1.024975753369764 0.958001739995944 0.9827630760099065 1.0388942604221953 0.9687694625299055 1.0278192597876128 1.0 1.0
24,0.0001770745955398389,0.971805306934555 1.0251924046427814 0.9581328585149921 0.9824441194405458 1.0388861856903235 0.9688149001245675 1.0278339627115558 1.0 1.0 0.9717886789272265 1.0252576931781108 0.9581672619018079 0.982474463546389 1.038848354646011 0.9688091968861969 1.0278218591933663 1.0 1.0
25,0.00017289492072439946,0.9716461535712508 1.0254685386814335 0.9582950618086343 0.9821618273535876 1.0388411107875168 0.9688538730539021 1.0278358914881514 1.0 1.0 0.971630119361197 1.0255341776780733 0.9583296530485274 0.9821923280575637 1.038803403387163 0.9688483464433165 1.0278238182374837 1.0 1.0
26,0.00016888269109021628,0.9714908353604572 1.0257392120561555 0.9584545137509887 0.9818852349261457 1.0387969904386816 0.9688918934636672 1.0278375332063918 1.0 1.0 0.9714748689284883 1.02580463606232 0.9584892439968692 0.9819154538737084 1.0387590495057475 0.9688862689220245 1.0278251856528615 1.0 1.0
27,0.00016503316104034775,0.971338593914138 1.026004112190664 0.9586104945466705 0.9816141285136254 1.0387537256791632 0.9689292133091885 1.0278384509150857 1.0 1.0 0.9713229005010129 1.0260696466783168 0.9586456633861173 0.9816444389306176 1.038715657177181 0.96892337560174 1.0278261800609807 1.0 1.0
28,0.0001613403207743269,0.9711895161784557 1.0262632826545661 0.9587632913170123 0.981348623694667 1.0387114044233903 0.9689655961326261 1.0278393675175326 1.0 1.0 0.9711738785637812 1.0263290094335082 0.9587987252801525 0.9813788700517122 1.0386732719539724 0.9689594326852509 1.0278271777111658 1.0 1.0
29,0.00015779366348962217,0.9710435842833188 1.0265171639316102 0.9589128477863061 0.9810878521224609 1.0386698852462164 0.9690010630411936 1.027839857336033 1.0 1.0 0.9710283367508319 1.0265834348134413 0.9589488297453043 0.9811186541622049 1.0386316650100929 0.96899478602402 1.0278282987971705 1.0 1.0
30,0.00015438753778036494,0.9709008947457606 1.0267663697536675 0.9590598865484429 0.9808323925426866 1.0386292279335647 0.969035639958497 1.0278405942739528 1.0 1.0 0.9708855861687343 1.0268323386132898 0.9590959303492342 0.9808635145975566 1.0385909523204473 0.9690291542947541 1.0278292728768683 1.0 1.0
31,0.00015111579761791373,0.9707612291761579 1.0270105228476651 0.9592043967213753 0.9805823267153502 1.0385894274979273 0.9690695931780468 1.0278410988737519 1.0 1.0 0.9707456483373783 1.0270766072929984 0.9592402969330024 0.9806135098874176 1.0385512655510551 0.9690628593628385 1.0278296767820607 1.0 1.0
32,0.00014797507705519573,0.9706245381522964 1.0272499189987294 0.9593457300948464 0.9803372531684184 1.038550377698754 0.9691027354550035 1.027841797067293 1.0 1.0 0.9706087960788485 1.0273155807735403 0.9593815214962659 0.9803683667017812 1.03851227637653 0.9690958474266125 1.0278300675295535 1.0 1.0
33,0.00014495643495737474,0.9704905259649764 1.0274841310166238 0.9594841150645601 0.9800968607002021 1.0385122327389094 0.9691350050403826 1.0278423374992993 1.0 1.0 0.970474665072785 1.0275503990060884 0.9595202670473935 0.9801279027101286 1.0384741397546051 0.9691280435076356 1.027830717854806 1.0 1.0
34,0.00014205672643724496,0.9703591992118732 1.0277140143222294 0.9596200496415864 0.9798613959729093 1.0384748276240647 0.969166711321899 1.027842708317113 1.0 1.0 0.9703437701171395 1.02778061226948 0.9596560621249732 0.9798923589180304 1.0384369411103538 0.9691595872765336 1.027831372133661 1.0 1.0
35,0.00013927003394213197,0.9702302653201814 1.0279392202479174 0.9597531633125728 0.9796304563579029 1.0384381884067506 0.9691974986235541 1.0278430798682716 1.0 1.0 0.9702150218741689 1.0280058981424458 0.9597893201073139 0.9796613590596095 1.0384001486714547 0.9691904662642254 1.027831700265145 1.0 1.0
